"id","name","ownerID","ofClientsYears","activeProgramCohort","programCohortHistory","alternateAccountName","annualBudgetMostRecent","billingAddressCity","billingAddressCountry","billingAddressGeocodeAccuracy","billingAddressLatitude","billingAddressLongitude","billingAddressPostalCode","billingAddressState","billingAddressStreet","bipocHeadOfOrg","bipocPctOfBoard","bipocPctOfSrLeaders","bipocPctOfStaff","caseStudyStatus","caseType","countOfProgrammEngagements","fullTimeStaffRangeCount","fullTimeStaffRange","highestStageValue","directoryTags","SMAccountID","mostRecentPEState","mrp","parentID","serviceDelivery","type","createdDate","createdBy","lastModifiedDate","lastModifiedBy","systemModstamp","daysSinceLastActivity"
"0014T000009ZWWGQA4",Family Service Association of Northeastern Pennsylvania,"00515000006O7O1AAK",,,,,,Wilkes-Barre,USA,Address,41.2474310,-75.8828980,"18701",PA,"31 W Market St",,,,,,,0.00,,,,,,,0,,,Family foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWgQAO",Rhonda Schlangen Consulting,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Consultants,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZWWHQA4",Greater Williamsburg Community Trust,"00515000006O7O1AAK",,,,,,Williamsburg,USA,Address,37.2514720,-76.7357750,"23185",VA,"1323 Jamestown Rd #103",,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWhQAO",Socialsuite,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,For profit,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZWWIQA4",Hawaii People's Fund,"00515000006O7O1AAK",,,,,,Honolulu,USA,Address,21.2977450,-157.8522160,"96814",HI,"949 Kapiolani Blvd",,,,,,,0.00,,,,,,,0,,,Other,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWiQAO",Waters Edge,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Other,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZWWJQA4",Highmark Blue Cross Blue Shield,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Corporate foundations/Corporate giving programs,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWLQA4",Madison County Community Foundation,"00515000006O7O1AAK",,,,,,Anderson,USA,Block,40.1068080,-85.6794120,"46016",IN,"911 Meridian St",,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWMQA4",Orcas Island Community Foundation,"00515000006O7O1AAK",,,,,,Eastsound,USA,Address,48.6942320,-122.9037190,"98245",WA,"33 Urner St #4",,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWNQA4",Placer Community Foundation,"00515000006O7O1AAK",,,,,,Auburn,USA,Address,38.8965850,-121.0780130,"95603",CA,"219 Maple St",,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWOQA4",SAG-AFTRA,"00515000006O7O1AAK",,,,,,Los Angeles,USA,Address,34.0633190,-118.3534900,"90036",CA,"5757 Wilshire Boulevard, 7th Floor",,,,,,,0.00,,,,,,,0,,,Other,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWRQA4",The Community Foundation of Herkimer and Oneida Counties,"00515000006O7O1AAK",,,,,,Utica,USA,Block,43.0790200,-75.2766760,"13502",NY,"2608 Genesee St",,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWSQA4",The Consultation Center at Yale,"00515000006O7O1AAK",,,,,,New Haven,USA,Address,41.3210280,-72.9176740,"06511",CT,"389 Whitney Ave",,,,,,,0.00,,,,,,,0,,,Other,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:34","00515000006O7O1AAK","2022-08-23 09:01:34",
"0014T000009ZWWTQA4",The Horner Foundation,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Family foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZWWUQA4",The Staten Island Foundation,"00515000006O7O1AAK",,,,,,Staten Island,USA,Address,40.6128800,-74.1568260,"10314",NY,"260 Christopher Ln # 301B",,,,,,,0.00,,,,,,,0,,,All other foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZWWWQA4",Central Valley Community Foundation,"00515000006O7O1AAK",,,,,,Fresno,USA,Address,36.8128470,-119.8053630,"93704",CA,"5260 N Palm Ave #122",,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZWWXQA4",CFHV,"00515000006O7O1AAK",,,,,,Poughkeepsie,USA,Address,41.6984620,-73.8997150,"12603",NY,"25 Van Wagner Rd",,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZWWYQA4",Coffective,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2020-07-10 18:20:07","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXsMQAW",Big Brothers Big Sisters Mountain Region,"00515000006O7b8AAC",,,,,,Sante Fe,,Address,35.6690010,-105.9548130,"87505",NM,"1229 S St. Francis Drive, Suite C",,,,,,,0.00,,,,,,,0,,,Nonprofit,"2020-07-11 19:10:38","00515000006O7b8AAC","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXsNQAW",Telluray Foundation,"00515000006O7b8AAC",,,,,,Wilmington,,Address,39.7881250,-75.4857430,"19809-1377",DE,"501 Silverside Rd., Ste. 123",,,,,,,0.00,,,,,,,0,,,Independent foundations,"2020-07-11 19:16:17","00515000006O7b8AAC","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXsqQAG",University of Nebraska Foundation,"00515000006O7b8AAC",,,,,,Omaha,,Address,41.2384510,-96.0138040,"68106",NE,"2285 South 67th St Ste 200",,,,,,,0.00,,,,,,,0,,,Other,"2020-07-11 19:44:03","00515000006O7b8AAC","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXStQAO",Kenosha Community Foundation,"00515000006O7O1AAK",,,,,,,United States,,,,,WI,,,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 23:21:14","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXsvQAG",The Snay Group,"00515000006O7b8AAC",,,,,,Coral Gables,,Address,25.7652440,-80.2578890,"33314",FL,"717 Ponce de Leon Blvd, Suite 326",,,,,,,0.00,,,,,,,0,,,Consultants,"2020-07-11 19:47:34","00515000006O7b8AAC","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXT3QAO",Flinn Foundation,"00515000006O7O1AAK",,,,,,,United States,,,,,AZ,,,,,,,,0.00,,,,,,,0,,,Independent foundations,"2020-07-10 23:24:53","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",367.00
"0014T000009ZXTcQAO",Blue Cross and Blue Shield of Minnesota Foundation,"00515000006O7O1AAK",,,,,,,United States,,,,,MN,,,,,,,,0.00,,,,,,,0,,,Corporate foundations/Corporate giving programs,"2020-07-10 23:43:12","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXTDQA4",Seattle International Foundation,"00515000006O7O1AAK",,,,,,,United States,,,,,WA,,,,,,,,0.00,,,,,,,0,,,Public grantmaking charities,"2020-07-10 23:28:23","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXThQAO",San Angelo Area Foundation,"00515000006O7O1AAK",,,,,,,United States,,,,,TX,,,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 23:45:23","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXTmQAO",ThankYou,"00515000006O7O1AAK",,,,,,,Australia,,,,,,,,,,,,,0.00,,,,,,,0,,,Non-US foundations,"2020-07-10 23:47:13","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXTSQA4",Hellman Foundation,"00515000006O7O1AAK",,,,,,,United States,,,,,CA,,,,,,,,0.00,,,,,,,0,,,Independent foundations,"2020-07-10 23:37:04","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXTXQA4",Mid-Shore Community Foundation,"00515000006O7O1AAK",,,,,,,United States,,,,,MD,,,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-07-10 23:40:38","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZXTYQA4",Sequoia Healthcare District,"00515000006O7O1AAK",,,,,,,United States,,,,,CA,,,,,,,,0.00,,,,,,,0,,,Public grantmaking charities,"2020-07-10 23:49:16","00515000006O7O1AAK","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZYq5QAG",TCC Family Health,"0054T000001iAkzQAE",,,,,,Long Beach,United States,Address,33.8084690,-118.1847380,"90806",CA,"701 East 28th Street, Suite 200",,,,,,,0.00,,,,,,,0,,,Other,"2020-07-13 01:03:55","0054T000001iAkzQAE","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZYrcQAG",Birmingham Talks,"0054T000001ibDAQAY","900",a054T00000B1UAmQAN,"2020 Co-Funded(Graduated) 2023 R1 Online+(Active)",Birmingham Talks,4200000.0,Birmingham,US,Address,33.5170690,-86.8084330,"35203",AL,"1914 4th Avenue North",No,33.0,50.0,66.0,In Progress,Step 3: Interpreting Results,2.00,6.00,<10,4.00,"Education,Equal opportunity in education","160544419",Active,1,,Cohort,Nonprofit,"2020-07-13 02:51:58","0054T000001iAkzQAE","2023-04-12 19:30:08","0051C000008XsOpQAK","2023-04-12 20:37:19",0.00
"0014T000009ZYs1QAG",Enterprise for Youth,"0051C000007hJl2QAE",,,"2020 Co-Funded(Graduated)",,2040439.0,San Francisco,US,Block,37.7923780,-122.3999750,"94104",CA,"200 Pine Street, 6th floor",,,,,Sourced,Measurable Change in L4G Survey Results,1.00,13.00,"10-20",5.00,Employment,"161778113",Graduated,0,,Cohort,Nonprofit,"2020-07-13 03:07:21","0054T000001iAkzQAE","2023-02-23 23:23:01","0051C000008XsOpQAK","2023-02-23 23:23:01",170.00
"0014T000009ZYsaQAG",Brilliant Detroit,"0051C000008qScWQAU",,,"2020 Co-Funded(Graduated)","313 Speaks",3500000.0,Detroit,US,Block,42.3385090,-83.1361930,"48210",MI,"5675 Larkins Street",,,,,Sourced,Equity and/or Co-Creation,1.00,23.00,"21-40",3.00,"Youth Development,Early Childhood,Literacy,Children,Caregivers,Parents","161394414",Graduated,0,,Cohort,Nonprofit,"2020-07-13 03:35:19","0054T000001iAkzQAE","2023-02-23 23:23:01","0051C000008XsOpQAK","2023-02-23 23:23:01",111.00
"0014T000009ZYsGQAW",Broad Street Ministry,"0051C000007hJg7QAE","7000",a054T00000B1UAlQAN,"2020 Co-Funded(Graduated) 2023 R1 Premium(Active)",,3400000.0,philadelphia,US,Block,39.9467210,-75.1645990,"19107",PA,"315 s broad street",No,15.0,20.0,65.0,,,2.00,31.00,"21-40",4.00,"Meal Program,Mail,Multi-Service,Low Income","162777629",Active,1,,Repeated drop in,Nonprofit,"2020-07-13 03:25:25","0054T000001iAkzQAE","2023-04-11 22:39:07","00515000006O7O1AAK","2023-04-12 20:37:19",0.00
"0014T000009ZYsuQAG",United for Respect,"0054T000001iAkzQAE",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Other,"2020-07-13 03:56:45","0054T000001iAkzQAE","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T000009ZYsVQAW",Northern Illinois Food Bank,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",NORTHERN ILLINOIS FOOD BANK,,Geneva,US,Block,41.8891360,-88.2692580,"60134",IL,"273 Dearborn Court",No,,,,,,1.00,141.00,>100,4.00,"Food Bank,Low Income,Non-English speakers","161431479",Graduated,0,,Repeated drop in,Nonprofit,"2020-07-13 03:31:23","0054T000001iAkzQAE","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",349.00
"0014T000009ZYtBQAW",Disabled American Veterans,"0054T000001iAkzQAE",,,,DAV,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Nonprofit,"2020-07-13 04:03:44","0054T000001iAkzQAE","2022-08-23 09:01:35","00515000006O7O1AAK","2022-08-23 09:01:35",
"0014T00000BGsB7QAL",Incandescent,"0054T000001iAkzQAE",,,,,,New York,,Address,40.7431920,-73.9908430,"10010",NY,"27 West 24th Street, Suite 10E",,,,,,,0.00,,,,,,,0,,,Other,"2020-08-21 19:41:31","0054T000001iAkzQAE","2022-08-23 09:01:36","00515000006O7O1AAK","2022-08-23 09:01:36",
"0014T00000BGuWvQAL",Epilepsy Foundation,"00515000006O7O1AAK",,,,,,Bowie,USA,Block,38.9366090,-76.7181520,"20716",MD,"3540 Crain Highway, Suite 675",,,,,,,0.00,,,,,,,0,,,Independent foundations,"2020-08-24 20:28:00","00515000006O7O1AAK","2022-08-23 09:01:36","00515000006O7O1AAK","2022-08-23 09:01:36",
"0014T00000BGzV6QAL",Trust-Based Philanthropy Project,"0054T000001iAkzQAE",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Philanthropy serving organizations,"2020-08-04 17:45:55","00515000006O7O1AAK","2022-08-23 09:01:36","00515000006O7O1AAK","2022-08-23 09:01:36",
"0014T00000BH0DPQA1",United Way NCA,"00515000006O7O1AAK",,,,,,Washington,USA,Address,38.9041140,-77.0341940,"20005",DC,"1101 15th St NW Suite 1000",,,,,,,0.00,,,,,,,0,,,Community foundations,"2020-08-27 17:33:29","00515000006O7O1AAK","2022-08-23 09:01:36","00515000006O7O1AAK","2022-08-23 09:01:36",
"0014T00000BH3C8QAL",McPhilamy Law Grt,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,For profit,"2020-08-28 22:09:08","00515000006O7O1AAK","2022-08-23 09:01:36","00515000006O7O1AAK","2022-08-23 09:01:36",
"0014T00000BHb8aQAD",Mockingbird Analytics,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Consultants,"2020-08-29 16:12:24","00515000006O7O1AAK","2022-08-23 09:01:36","00515000006O7O1AAK","2022-08-23 09:01:36",
"0014T00000BHbAHQA1",PMH Strategies,"00515000006O7O1AAK",,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0,,,Consultants,"2020-08-29 17:37:56","00515000006O7O1AAK","2022-08-23 09:01:36","00515000006O7O1AAK","2022-08-23 09:01:36",
"0014T00000BHepgQAD",Mississippi Alliance of Nonprofits and Philanthropy,"0054T000001iAkzQAE",,,,,,Jackson,United States,Address,32.2995460,-90.1867370,"39201",MS,"175 East Capitol Street, Suite 501",,,,,,,0.00,,,,,,,0,,,Philanthropy serving organizations,"2020-09-01 20:01:43","0054T000001iAkzQAE","2022-08-23 09:01:36","00515000006O7O1AAK","2023-03-27 22:36:43",16.00
"0014T00000BHfhYQAT",Carson Research Consulting,"00515000006O7O1AAK",,,,,,Baltimore,USA,Block,39.3312790,-76.6315680,"21211",MD,"904 W 36th St",,,,,,,0.00,,,,,,,0,,,Consultants,"2020-09-02 17:13:17","00515000006O7O1AAK","2022-08-23 09:01:36","00515000006O7O1AAK","2022-08-23 09:01:36",
"0014T00000BHmJ7QAL",South Shore Drill Team & Performing Arts Ensemble,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",South Shore Drill Team,,Chicago,US,Address,41.7637890,-87.6032640,"60619-1206",IL,"7218 S. South Chicago Avenue",Yes,88.0,75.0,,,,1.00,3.00,<10,3.00,"Education,Employment,Youth,Black/African American,Low Income","160746655",Graduated,0,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:33","0051C000008XsOpQAK","2023-02-23 23:33:33",349.00
"0014T00000BHmJ8QAL","A Far Cry, Inc.","0054T000001ibDAQAY",,,"2020 Online+(Graduated)",A Far Cry,,Jamaica Plain,US,Address,42.3050870,-71.1144470,"2130",MA,"146A South Street",No,25.0,35.0,,,,1.00,3.00,<10,3.00,"Music,Education,Low Income,Youth,Schools","161452527",Graduated,0,,Repeated drop in,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:33","0051C000008XsOpQAK","2023-02-23 23:33:33",349.00
"0014T00000BHmJ9QAL","Food Education Fund, Inc.","0054T000001ibDAQAY",,,"2020 Online+(Graduated)",,,New York,US,Block,40.7652920,-73.9928650,"10019",NY,"525 W 50th St",No,,75.0,,,,1.00,4.00,<10,3.00,"Employment,Education,Students,Low Income,People of Color (POC)","159920439",Graduated,0,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:33","0051C000008XsOpQAK","2023-02-23 23:33:33",349.00
"0014T00000BHmJAQA1",LEO Inc.,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",,,Lynn,US,Address,42.4626670,-70.9406240,"1901",MA,"156 Broad Street",No,21.0,34.0,,,,1.00,112.00,>100,3.00,"Education,Families,Low Income,People of Color (POC),Immigrants","160425766",Graduated,0,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",349.00
"0014T00000BHmJaQAL",Inquilinos Boricuas en Acción,"0054T000001ibDAQAY",,,() 2020 Online+(Withdrawn - Credit),,,Boston,US,Block,42.3403980,-71.0737090,"2118",MA,"405 Shawmut Ave",Yes,75.0,60.0,,,,0.00,28.00,"21-40",,"Multi-Service,Housing,Low Income,Latinx,People of Color (POC)",,Withdrawn - Credit,0,,,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",898.00
"0014T00000BHmJBQA1",United South End Settlements,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",United South End Settlements,,Boston,US,Address,42.3397890,-71.0763170,"2118",MA,"48 Rutland St.",Yes,40.0,99.9,,,,1.00,32.00,"21-40",4.00,"Multi-Service,Families,Low Income,People of Color (POC)","159527025",Graduated,0,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:33","0051C000008XsOpQAK","2023-02-23 23:33:33",349.00
"0014T00000BHmJbQAL",Yad Chessed Fund Inc,"0054T000001joVrQAI",,a054T00000B1ERgQAN,"2020 Online+(Graduated) 2022 R2 Premium(Active)",Yad Chessed,1300000.0,Waltham,US,Address,42.3969580,-71.2559020,"2451",MA,"440 Totten Pond Road, Suite #401",No,0.0,0.0,,Completed,Step 2: Survey Administration,2.00,5.00,<10,3.00,"Meal Program,Financial Services,Low Income,Immigrants","161500320",Active,1,,Repeated drop in,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-04-11 22:38:47","00515000006O7O1AAK","2023-04-11 22:38:47",8.00
"0014T00000BHmJCQA1",Community Action Marin,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",,,San Rafael,US,Address,38.0002990,-122.5439270,"94903",CA,"555 Northgate Drive, Suite 201",Yes,50.0,42.0,,,,1.00,177.00,>100,5.00,"Multi-Service,Low Income,Homeless,Immigrants","159140488",Graduated,0,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",384.00
"0014T00000BHmJcQAL","Boys & Girls Club of Stoneham, Inc","0054T000001ibDAQAY",,a054T00000B1ERfQAN,"2020 Online+(Graduated) 2022 R2 Online+(Active)",Boys & Girls Clubs of Stoneham & Wakefield,2750000.0,Stoneham,US,Address,42.4791520,-71.0952320,"2180",MA,"15 Dale Ct",No,,,,,,2.00,19.00,"10-20",5.00,"After-School,Education,Youth,Low Income","160938095",Active,1,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-03-28 21:16:11","0054T000001k34NQAQ","2023-04-04 17:06:36",8.00
"0014T00000BHmJDQA1","JustLeadershipUSA, Inc.","0054T000001ibDAQAY",,,"2020 Online+(Graduated)",JLUSA,,New York,US,ExtendedZip,40.8151000,-73.9362000,"10037",NY,P.O. Box 1730,Yes,,,,,,1.00,22.00,"21-40",2.00,"Advocacy,Education,Formerly Incarcerated","161438734",Graduated,0,,One time drop in,Nonprofit,"2020-06-17 00:59:36","00515000006O7O1AAK","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",349.00
"0014T00000BHmJdQAL","The Loop Lab, Inc.","0054T000001ibDAQAY",,,"2020 Online+(Graduated)",The Loop Lab,,Cambridge,US,Address,42.3673920,-71.1078570,"2139",MA,"872 Massaschusetts Ave., unit #1-5",Yes,60.0,85.0,,,,1.00,2.00,<10,0.20,"Employment,Media,Women,People of Color (POC),Youth","160722739",Graduated,0,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:33","0051C000008XsOpQAK","2023-02-23 23:33:33",349.00
"0014T00000BHmJeQAL",Whittier Street Health Committee,"0054T000001ibDAQAY",,,() 2020 Online+(Withdrawn - Credit),Whittier Street Health Center,,Roxbury,US,Address,42.3326910,-71.0918860,"2120",MA,"1290 Tremont Street",Yes,99.9,99.9,,,,0.00,250.00,>100,,"Community Health,Low Income,People of Color (POC),Homeless",,Withdrawn - Credit,0,,,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",898.00
"0014T00000BHmJFQA1",National Museum of Mathematics,"0054T000001ibDAQAY",,a054T00000B1ERfQAN,"2020 Online+(Graduated) 2022 R2 Online+(Active)",,8333000.0,New York,US,Address,40.7434440,-73.9872220,"10010",NY,"11 East 26th Street",No,,,,Sourced,Other,2.00,31.00,"21-40",5.00,"Education,STEM,Girls,People of Color (POC)","160071127",Active,1,,Repeated drop in,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-03-28 21:16:11","0054T000001k34NQAQ","2023-03-28 21:16:11",48.00
"0014T00000BHmJfQAL",United States Veterans Initiative,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",U.S.VETS - Las Vegas,,Las Vegas,US,Address,36.1580740,-115.2522680,"89117",NV,"7321 W. Charleston Blvd.",,,,,,,1.00,25.00,"21-40",3.00,"Multi-Service,Veterans,Low Income,Disabilities","159634412",Graduated,0,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",349.00
"0014T00000BHmJGQA1",South Sound Outreach Services,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",Sound Outreach,,Tacoma,US,Block,47.2518530,-122.4518920,"98405",WA,"1106 Martin Luther King Jr Way",No,36.0,67.0,,,,1.00,16.00,"10-20",3.00,"Financial Education,Financial Services,Low Income,People of Color (POC),Immigrants","159907185",Graduated,0,,Repeated drop in,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:33","0051C000008XsOpQAK","2023-02-23 23:33:33",349.00
"0014T00000BHmJgQAL",Boston Landmarks Orchestra,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",Boston Landmarks Orchestra,,Boston,US,Block,42.3485500,-71.0743560,"2116",MA,"140 Clarendon Street",,,,,,,1.00,,,3.00,"Music,Artists,People of Color (POC),Immigrants","161397752",Graduated,0,,Repeated drop in,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",349.00
"0014T00000BHmJHQA1",Let's Innovate Through Education,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",LITE Memphis,,Memphis,US,Address,35.1400120,-89.9804070,"38112",TN,"2400 Poplar Avenue",Yes,46.0,66.0,,,,1.00,6.00,<10,0.20,"Financial Education,Employment,People of Color (POC),Low Income","161498834",Graduated,0,,Cohort,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:33","0051C000008XsOpQAK","2023-02-23 23:33:33",349.00
"0014T00000BHmJIQA1","The Cantata Singers, Inc.","0054T000001ibDAQAY",,,() 2020 Online+(Withdrawn),Cantata Singers,,Boston,US,Block,42.3483420,-71.0876870,"2115",MA,"361 Newbury Street, 5th Floor",No,30.0,0.0,,,,0.00,3.00,<10,,,,Withdrawn,0,,,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:20","0051C000008XsOpQAK","2023-02-23 23:33:20",
"0014T00000BHmJJQA1",Clinica Colorado,"0054T000001ibDAQAY",,,"2020 Online+(Graduated)",Clinica Colorado,,Westminster,US,Address,39.8479380,-105.0157790,"80031-4030",CO,"8300 Alcott St., Suite 300",No,40.0,20.0,,,,1.00,16.00,"10-20",3.00,"Health Clinic,Low Income,Latinx,Immigrants","160059305",Graduated,0,,Repeated drop in,Nonprofit,"2020-09-04 19:02:31","00515000006O7O1AAK","2023-02-23 23:33:33","0051C000008XsOpQAK","2023-02-23 23:33:33",349.00
