DATE_CREATED,MEMBER_ID,SURVEY_ID,IP_ADDRESS,REC_ID,SL1,SL2,net_promoter_score_listen_for_good,l4g_meet_needs,l4g_respect,l4g_easy_get_services,l4g_connected,l4g_good_at,l4g_do_better,l4g_age,l4g_gender,l4g_race
2021-02-12T13:50:08+00:00,531051,274923972,72.208.183.96,12404602527,Human services,Targeted population support,10,Extremely well,Always,,,Giving resources,,,Female,
2021-02-12T18:47:57+00:00,531051,274923972,172.58.16.39,12405459606,Human services,Targeted population support,10,Extremely well,Always,,,Que  ustedes nos den el conocimiento de saber como ayudar a nuestros hijos .muchas gracias..,Todo esta perfecto.,,Female,Hispanic or Latino
2021-02-13T00:08:56+00:00,531051,274923972,172.58.17.54,12406130550,Human services,Targeted population support,10,,,,,,,,,
2021-02-13T17:54:15+00:00,531051,274923972,70.190.252.204,12407316798,Human services,Targeted population support,10,Very well,Always,,,Information and resources,N/a,,Female,White
2021-02-15T15:58:38+00:00,531051,274923972,174.17.32.104,12410584844,Human services,Targeted population support,10,Very well,Always,,,The specialists are very caring and knowledgeable.,I have not been disappointed.,,Female,White
2021-02-15T17:00:37+00:00,531051,274923972,71.223.134.51,12410748327,Human services,Targeted population support,,Extremely well,Always,,,Listening and providing input,Nothing,,Female,White
2021-02-15T18:21:38+00:00,531051,274923972,174.237.139.165,12410944049,Human services,Targeted population support,10,Very well,Always,,,Helping families that have a special kid  and don’t know how to get in touch with the right services or agencies that provide oriented information to the parents to help their kids,Understanding and supportive information and people one on one communication .,,Female,Hispanic or Latino
2021-02-15T20:12:31+00:00,531051,274923972,184.103.244.160,12411192627,Human services,Targeted population support,10,Extremely well,Always,,,Giving parents support and important guidance and information.,More specific information,,Female,White
2021-02-16T15:14:02+00:00,531051,274923972,174.73.192.76,12413231578,Human services,Targeted population support,10,Extremely well,Always,,,,,,Female,White
2021-02-18T02:06:19+00:00,531051,274923972,172.58.17.228,12418432786,Human services,Targeted population support,10,Very well,Always,,,Directing you on the right path,Help people that have special kids to fill out legal papers,,Female,White
2021-02-18T08:29:56+00:00,531051,274923972,76.171.171.174,12418975034,Human services,Targeted population support,10,Extremely well,Always,,,Communication friendly,Nothing,,Female,White
2021-02-18T12:53:44+00:00,531051,274923972,174.238.145.5,12419818079,Human services,Targeted population support,10,Very well,Always,,,Apoyar a las familias ante sus dudas dirigirme en mi caso,Hacer recordatorios de sus lives estuve navegando en su página y no encontré el tema.,,Female,Hispanic or Latino
2021-02-19T13:06:56+00:00,531051,274923972,70.162.250.201,12423802605,Human services,Targeted population support,10,Extremely well,Always,,,They  understanding  and knowledgeable about our special kids needs.,More autism specific classes.,,Female,Hispanic or Latino
2021-02-20T19:44:02+00:00,531051,274923972,70.175.102.67,12427659342,Human services,Targeted population support,10,Very well,Always,,,Responder nuestras preguntas,Pera mi opinión todo está bien,,Female,Hispanic or Latino
2021-02-21T15:00:14+00:00,531051,274923972,70.162.228.26,12428998109,Human services,Targeted population support,8,Fairly well,Always,,,Resources,Reach out more to families with concerns they have,,Female,Hispanic or Latino
2021-02-23T13:49:12+00:00,531051,274923972,68.2.229.54,12434926414,Human services,Targeted population support,10,Extremely well,Always,,,,,,Female,Hispanic or Latino
2021-02-23T14:38:27+00:00,531051,274923972,172.58.17.208,12435089297,Human services,Targeted population support,10,Extremely well,Always,,,La información que brinda realmente ayuda ha tener más claridad para el paso a paso que debemos tener los padres en este tipo de situaciones,Al contrario necesitan para publicidad para que llegue a más gente necesitada,,Male,Hispanic or Latino
2021-02-23T21:32:54+00:00,531051,274923972,172.58.19.0,12436475661,Human services,Targeted population support,8,Very well,Always,,,Explaining Resources available,,,Female,White
2021-02-24T14:40:40+00:00,531051,274923972,68.3.141.246,12438670302,Human services,Targeted population support,10,Extremely well,Always,,,,,,Female,White
2021-02-24T15:26:58+00:00,531051,274923972,172.58.21.21,12438844057,Human services,Targeted population support,6,Not well at all,Mostly,,,I'm not sure what you help with at this time.,More timely on responses and reaching someone.,,Female,White
2021-02-24T21:19:20+00:00,531051,274923972,174.74.134.95,12439975477,Human services,Targeted population support,7,Very well,Always,,,Helping in understanding how things work,Have more people support them,,,
2021-02-25T11:56:03+00:00,531051,274923972,98.168.27.43,12441659164,Human services,Targeted population support,10,Extremely well,Always,,,Understanding and given very knowledgeable information.,Honestly I couldn’t say because I couldn’t have asked for anything better.,,Female,Hispanic or Latino
2021-02-25T15:17:30+00:00,531051,274923972,72.195.209.245,12442242897,Human services,Targeted population support,10,Extremely well,Always,,,Todo,Son ecxelentes,,Female,Hispanic or Latino
2021-02-25T17:31:48+00:00,531051,274923972,68.106.231.231,12442691728,Human services,Targeted population support,10,Extremely well,Always,,,quick responsevery informedgood at listening and understanding questions/needs,,,Female,White
2021-03-01T15:00:29+00:00,531051,274923972,174.248.197.128,12451916465,Human services,Targeted population support,0,Not well at all,Never,,,They are good at being neutral in IEP meetings and not choosing one side or the other to advocate for,I would have appreciated someone that really listened to my frustrations instead of taking them personally.,,Female,White
2021-03-01T15:09:59+00:00,531051,274923972,174.248.197.128,12451946107,Human services,Targeted population support,0,Not well at all,Never,,,Joining an IEP meeting and being neutral to helping the school and the parents,actually advocate for my child in IEP meetings. Although I had showed up to a meeting late Vicky R asked me if I had a learning disability. That was completely out of line and disrespectful. I never want to work with raising special kids again and plan to tell my friends how I was treated.,,,
2021-03-01T22:21:31+00:00,531051,274923972,174.238.0.144,12453360149,Human services,Targeted population support,10,Very well,Always,,,Pointing parents in the right direction to advocate for their children.,Free attorneys,,Female,White
2021-03-02T18:35:02+00:00,531051,274923972,68.106.232.114,12456117138,Human services,Targeted population support,,Not well at all,Sometimes,,,My child was to young!,help small chidren to!,,Female,
2021-03-04T07:23:58+00:00,531051,274923972,70.190.128.45,12461433651,Human services,Targeted population support,,Extremely well,Always,,,Understanding issues sharing resources and providing recommendations,Dont think of anything. Thanks a lot for your help.,,Male,Asian
2021-03-05T07:32:54+00:00,531051,274923972,172.58.18.235,12464983706,Human services,Targeted population support,10,Extremely well,Always,,,Dan buenas ayudas a padres que tienen hijos especiales,Dejandoles  saber alos  profesionales en que estamos teniendo problemas con el niño para que sellada más fácil al terapeuta poder ayudarnos alos padres,,Male,Hispanic or Latino
2021-03-05T14:04:04+00:00,531051,274923972,70.177.164.133,12465782130,Human services,Targeted population support,9,,,,,Trato amable y en español,Teniendo más talleres para educar a los padrez,,,
2021-03-05T15:27:27+00:00,531051,274923972,67.234.239.190,12466073072,Human services,Targeted population support,10,,,,,,Dando información más detallada y concisa.,,,
2021-03-05T15:35:23+00:00,531051,274923972,67.234.239.190,12466103759,Human services,Targeted population support,5,Not well at all,Never,,,,Dando más información detallada y concisa.,,,Hispanic or Latino
2021-03-05T20:12:25+00:00,531051,274923972,173.205.178.245,12467008466,Human services,Targeted population support,10,Extremely well,Always,,,Providing support and answers to our questions providing resources,Getting involved in school activities or more workshops here in town for parents know what's right and what's not right to happen to our kids are school setting,,Female,Hispanic or Latino
2021-03-06T12:16:44+00:00,531051,274923972,73.209.59.171,12468395330,Human services,Targeted population support,10,Extremely well,Always,,,Personal service follow up communications,na,,,
2021-03-08T17:26:10+00:00,531051,274923972,68.99.129.181,12472884833,Human services,Targeted population support,10,Extremely well,Always,,,Quick response to inquiries great follow-up,Nothing!,,Female,White
2021-03-08T17:54:21+00:00,531051,274923972,69.178.53.251,12472980129,Human services,Targeted population support,10,Extremely well,Always,,,Rachel answered all my questions and gave plenty of information. After speaking with her I was more confident about moving to Arizona,I can’t think of anything,,Female,White
2021-03-09T17:21:01+00:00,531051,274923972,72.201.238.242,12476281424,Human services,Targeted population support,10,Extremely well,Always,,,Dan muy buenas conferencias y apoyo a las familias con respecto a informacion,Sigan haciendo conferencias sobre cómo podemos ayudar a nuestros hijos para poder darles mejor calidad de vida,,Female,Hispanic or Latino
2021-03-10T07:49:42+00:00,531051,274923972,68.2.80.179,12478295552,Human services,Targeted population support,10,Fairly well,Always,,,Providing resources we need for services. They understand our kids although those in government pretend they don’t.,Provide names of doctors and therapists.,,Female,White
2021-03-10T21:17:35+00:00,531051,274923972,159.233.3.69,12480608315,Human services,Targeted population support,,Very well,Always,,,The representative I spoke with was very helpful and kind,I did not have the opportunity start the process with Raising Special Kids but would have loved to,,Female,Hispanic or Latino
2021-03-11T16:16:22+00:00,531051,274923972,174.26.193.157,12483116091,Human services,Targeted population support,10,Extremely well,Always,,,Asking the right questions to make sure they understand what the problem/concern is.,Not sure,,Female,White
2021-03-11T22:53:57+00:00,531051,274923972,174.26.137.126,12484292530,Human services,Targeted population support,10,Extremely well,Always,,,Nannette Salasek did an excellent job explaining different programs that may benefit our grandson.,,,Female,Multiracial or Multiethnic
2021-03-12T15:27:02+00:00,531051,274923972,70.163.209.203,12486221715,Human services,Targeted population support,10,Extremely well,Always,,,Informative and professional,Nothing,,Male,White
2021-03-12T23:54:51+00:00,531051,274923972,68.230.0.217,12487520366,Human services,Targeted population support,8,Very well,Mostly,,,Guiarnos,Todo bien,,Female,Hispanic or Latino
2021-03-13T20:06:00+00:00,531051,274923972,98.167.255.210,12488927418,Human services,Targeted population support,10,Very well,Always,,,Dar información sobre el claro y con mucha pacienciase preocupa por el bn estar de los niños gracias Claudia Jaramillo x su ayuda,Yo creo están muy bn,,Female,Hispanic or Latino
2021-03-15T14:26:58+00:00,531051,274923972,70.190.126.88,12492035703,Human services,Targeted population support,10,Very well,Always,,,very helpful advice,,,Male,White
2021-03-15T17:28:32+00:00,531051,274923972,164.50.248.100,12492652755,Human services,Targeted population support,9,Very well,Always,,,Parent support.  IEP support. Training.,Offer more training and online classes.,,Male,Hispanic or Latino
2021-03-15T18:44:36+00:00,531051,274923972,184.103.216.173,12492901478,Human services,Targeted population support,10,Extremely well,Always,,,,,,Female,White
2021-03-18T20:02:06+00:00,531051,274923972,98.35.158.115,12503531557,Human services,Targeted population support,10,Extremely well,Always,,,finding other services how to include your goal in ABA therapy  what to expect with ABA therapy,it should be in California too.,,Female,Asian
2021-03-19T04:48:41+00:00,531051,274923972,174.238.146.4,12504604356,Human services,Targeted population support,10,Very well,Always,,,Dan informacion para poder nosotros encontrar recursos de ayuda.,Mandando mas informacion sobre recursos gratis para las familias.,,Female,Hispanic or Latino
2021-03-19T15:01:23+00:00,531051,274923972,47.220.138.231,12505925361,Human services,Targeted population support,10,Extremely well,Always,,,Staying on top of everything and listening to my needs and concerns,I’m not really sure.  Everything was pretty awesome!,,Male,White
2021-03-19T19:53:18+00:00,531051,274923972,98.172.70.195,12506761168,Human services,Targeted population support,10,Extremely well,Always,,,Everything! I would be lost without their guidance.,Nothing I can think of just keep helping families.,,Female,Hispanic or Latino
2021-03-19T20:17:10+00:00,531051,274923972,172.58.16.253,12506818534,Human services,Targeted population support,10,Very well,Always,,,Tienen una excelente atención y servicios,No tengo esa respuesta hasta ahora todo me ha resultado muy bien,,Female,Hispanic or Latino
2021-03-22T15:06:06+00:00,531051,274923972,148.167.2.30,12512052291,Human services,Targeted population support,10,Extremely well,Always,,,Supporting families,Nothing everything I need has been provided,,Female,Another race or ethnicity please describe below
2021-03-23T03:25:06+00:00,531051,274923972,75.167.54.152,12513988971,Human services,Targeted population support,10,Very well,Always,,,Communication informative friendly,Not sure,,Female,Hispanic or Latino
2021-03-24T19:31:46+00:00,531051,274923972,174.73.194.123,12520046784,Human services,Targeted population support,10,Very well,Always,,,Answering questions and concerns. Giving a full and detailed easy to understand answer to questions.,Only worked with on one occasion but in my opinion - nothing.,,Female,White
2021-03-26T06:40:57+00:00,531051,274923972,172.58.75.192,12524857623,Human services,Targeted population support,2,A little bit,Always,,,I honestly feel they are here to support family but I haven't been given an email as to the steps I should take I only was told Im on the right track but an email showing the steps as to what I should be doing would  be nice or to be assigned to some one  to assist would be nice,Send emails of steps the families should be doing resource numbers going over rights follow up calls to the families that have been referred to them or have contacted them.,,Female,Hispanic or Latino
2021-03-28T01:58:29+00:00,531051,274923972,184.53.16.174,12529201494,Human services,Targeted population support,10,Very well,Always,,,Support caring compassion,NA,,Female,White
2021-03-29T03:13:20+00:00,531051,274923972,70.185.58.72,12530725841,Human services,Targeted population support,8,Fairly well,Always,,,Giving contacts of resources,Do Contact on some’s behalf not everyone knows how to approach,,Female,Black or African American
2021-03-29T14:53:17+00:00,531051,274923972,107.127.25.23,12531980945,Human services,Targeted population support,10,Very well,Sometimes,,,La atencion,Es muy bueno su atención para mí no no tiene que mejorar nada,,Female,Hispanic or Latino
2021-03-29T16:27:02+00:00,531051,274923972,98.165.6.168,12532283711,Human services,Targeted population support,10,Extremely well,Always,,,Helping with information and how programs work,Nothing,,Female,Hispanic or Latino
2021-03-30T03:52:33+00:00,531051,274923972,68.230.51.55,12533817695,Human services,Targeted population support,10,Fairly well,Always,,,Giving resources and relating.,Following up.,,Male,White
2021-03-30T08:46:50+00:00,531051,274923972,98.186.220.199,12534205384,Human services,Targeted population support,10,Extremely well,Always,,,Reaching out and being consistent until contact is made,I cant think of anything i am really surprised and relieved at the support/services they are able to assist me with,,Female,White
2021-03-30T17:44:55+00:00,531051,274923972,174.26.174.118,12535672886,Human services,Targeted population support,10,Extremely well,Always,,,listening to us and giving excellent advice,nothing!,,Female,White
2021-03-30T22:28:47+00:00,531051,274923972,174.238.129.219,12536539473,Human services,Targeted population support,10,Extremely well,Always,,,Assisting parents with advocating for educational services children need,N/A,,Female,White
2021-04-01T16:33:37+00:00,531051,274923972,69.244.53.86,12542093313,Human services,Targeted population support,2,A little bit,Rarely,,,Providing some information.,Actually reading material requested from clients.,,Female,Hispanic or Latino
2021-04-08T02:23:41+00:00,531051,274923972,68.110.112.111,12557149370,Human services,Targeted population support,8,Very well,Sometimes,,,Gracias por el apoyo y por toda la asesiria,Anunciando ce mas,,Female,Hispanic or Latino
2021-04-08T16:18:11+00:00,531051,274923972,98.177.7.147,12558944932,Human services,Targeted population support,10,Extremely well,Always,,,Se preocupan mucho porlos niños y rapido se comunican conlos papases,Para esta bien,,Female,Hispanic or Latino
2021-04-08T16:52:44+00:00,531051,274923972,68.2.230.17,12559051791,Human services,Targeted population support,10,Extremely well,Always,,,Providing support to parents in multiple ways. From providing helpful and useful advice to offering parent to parent mentoring.,I am still new to the program so I don't at this time.,,Female,White
2021-04-09T07:04:56+00:00,531051,274923972,184.103.72.52,12560765421,Human services,Targeted population support,10,Extremely well,Always,,,Kathy is a GEM!!!!! She listened to my struggles and concerns and immediately went to work helping me tackle all that I wasn’t able to even wrap my head around before finding your organization,Nothing. I’m soooo glad I found you and got connected with Kathy for help and guidance!!’,,Female,White
2021-04-09T07:17:11+00:00,531051,274923972,68.110.126.203,12560792418,Human services,Targeted population support,10,Extremely well,Mostly,,,Atienden bien alas personas ponen el corazón en su trabajo especial mente la senora Nilda ella siempre responde los mensajes y está dispuesta a alludar.,Aser talleres en persona o zoom. Más publicidad,,Female,Hispanic or Latino
2021-04-09T17:57:51+00:00,531051,274923972,24.248.181.234,12562357251,Human services,Targeted population support,10,Very well,Mostly,,,CARING AND BEING SUPPORTIVE. CLAUDIA WAS AMAZING AND I DID NOT FEEL JUDGED,FOLLOW UP,,Female,Hispanic or Latino
2021-04-09T19:56:06+00:00,531051,274923972,68.104.240.236,12562675347,Human services,Targeted population support,8,Very well,Always,,,Giving information,Not sure at this time,,Male,Black or African American
2021-04-10T16:05:28+00:00,531051,274923972,68.96.62.86,12564303745,Human services,Targeted population support,10,Extremely well,Always,,,Gave me good advice on tools available for my son as he gets older .Making sure his paperwork is up to date,Better explained ed what the coordinator had explained,,Prefer not to say,
2021-04-12T08:17:06+00:00,531051,274923972,70.188.219.163,12567169659,Human services,Targeted population support,10,Extremely well,Always,,,,,,Female,White
2021-04-13T14:59:07+00:00,531051,274923972,174.238.143.125,12571477409,Human services,Targeted population support,10,Very well,Always,,,Assisted me with tradition resources and also made me feel welcome to call back anytime!,Na,,Female,White
2021-04-14T14:23:30+00:00,531051,274923972,184.103.167.101,12574627319,Human services,Targeted population support,10,Very well,Always,,,Providing info on everything when it comes to our kiddos.  Very concerned understanding and helpful in many ways.,Nothing that I can think of.,,Female,White
2021-04-14T21:56:27+00:00,531051,274923972,209.140.35.251,12575972126,Human services,Targeted population support,10,Extremely well,Always,,,Helping to navigate the system,Nothing,,Male,White
2021-04-15T12:02:04+00:00,531051,274923972,75.167.205.163,12577464989,Human services,Targeted population support,10,Very well,Always,,,Offering good practical advice. Integrating the systemic lens as well as the parent lens in advice and support.,not sure,,Female,Black or African American
2021-04-16T08:02:18+00:00,531051,274923972,172.58.17.209,12580350131,Human services,Targeted population support,10,Extremely well,Always,,,Awareness connecting people giving hope through information sharing,Bring more families into it Virtual meetings with all the parents and give a summary of success quarterly basis,,Male,Asian
2021-04-16T15:45:18+00:00,531051,274923972,184.103.113.148,12581489420,Human services,Targeted population support,10,Fairly well,Always,,,,,,Female,Hispanic or Latino
2021-04-18T21:19:37+00:00,531051,274923972,172.58.16.228,12585249299,Human services,Targeted population support,10,Extremely well,Always,,,Helping with referrals and answering questions about the services I was interested in.,,,Female,Hispanic or Latino
2021-04-20T14:16:16+00:00,531051,274923972,97.124.38.67,12590148768,Human services,Targeted population support,10,Extremely well,Always,,,Advocating for families and students,You do fantastic work. Wouldn’t change anything,,Male,White
2021-04-20T15:32:08+00:00,531051,274923972,68.107.179.227,12590414968,Human services,Targeted population support,10,Extremely well,Always,,,Support guidance and helping.,I couldn’t say not sure quite yet.,,Female,Hispanic or Latino
2021-04-20T16:20:22+00:00,531051,274923972,72.201.76.215,12590578218,Human services,Targeted population support,10,Very well,Always,,,Nos dan la información y el apoyo para lo que tenemos que hacer.,Me gusto el apoyo  no creo nada mal,,Female,Hispanic or Latino
2021-04-21T12:11:34+00:00,531051,274923972,68.110.1.98,12593036188,Human services,Targeted population support,10,Very well,Always,,,Todos los concejos y recomendaciones son muy útiles,Sigan trabajando de la misma manera,,Female,Hispanic or Latino
2021-04-21T12:52:51+00:00,531051,274923972,68.98.127.208,12593150302,Human services,Targeted population support,10,Extremely well,Always,,,Listening. I was able to tell my s story and then told about numerous supports.,I wouldn’t change anything,,Female,White
2021-04-21T18:01:02+00:00,531051,274923972,204.153.155.151,12594135410,Human services,Targeted population support,10,Fairly well,Always,,,sharing clear actionable information,n/a,,Female,White
2021-04-22T12:55:30+00:00,531051,274923972,184.98.171.195,12596423038,Human services,Targeted population support,10,Extremely well,Always,,,listening first then helping,not a thing,,Female,White
2021-04-22T14:24:29+00:00,531051,274923972,107.127.60.25,12596721080,Human services,Targeted population support,10,Very well,Always,,,Todo,Ya asen todo bueno,,Male,Hispanic or Latino
2021-04-22T18:54:17+00:00,531051,274923972,71.223.44.84,12597561142,Human services,Targeted population support,10,Extremely well,Always,,,knowledgeable and understanding,n/a,,Female,White
2021-04-23T08:12:02+00:00,531051,274923972,72.201.102.59,12599007840,Human services,Targeted population support,10,,,,,Pues yo estoy en cantada que responden muy bien alas preguntas q se le asen Ala persona son muy amables y tratan con respeto a uno muchas gracias,Pues yo por el momento Estoy Feliz q sigan asi  siendo muy amables,,,
2021-04-24T06:53:11+00:00,531051,274923972,70.93.37.73,12601672040,Human services,Targeted population support,10,Extremely well,Always,,,Ayudan a los padres a tener conocimiento de servicios en la comunidad,Qué siempre estén actualizados con la información de todos los servicios qué haya en la comunidad,,Female,Hispanic or Latino
2021-04-26T08:02:14+00:00,531051,274923972,67.1.179.31,12604704410,Human services,Targeted population support,10,Extremely well,Always,,,Resources support and information,I am not sure,,Female,White
2021-04-26T13:42:20+00:00,531051,274923972,72.208.29.198,12605518860,Human services,Targeted population support,10,Very well,Always,,,Providing guidance and information,N/A,,Female,Black or African American
2021-04-26T14:22:33+00:00,531051,274923972,68.228.242.49,12605581176,Human services,Targeted population support,10,Extremely well,Always,,,helping parents,I don't know.,,Female,White
2021-04-26T15:50:34+00:00,531051,274923972,24.56.7.80,12605877109,Human services,Targeted population support,10,Very well,Always,,,Me gusta la forma en que explican las las es muy fácil para que las familias entiendan de lo que están hablando,En mi opinión están asiendo un excelente trabajo,,Female,Hispanic or Latino
2021-04-26T18:48:27+00:00,531051,274923972,68.96.62.86,12606412321,Human services,Targeted population support,10,Extremely well,Always,,,Giving advise on raising special kids.They have helped me with information for Autism for my 17 year old son.,Honestly they arw the best at what they do.,,Female,Other | Irrelevant
2021-04-28T08:32:18+00:00,531051,274923972,173.28.100.167,12611252648,Human services,Targeted population support,10,Very well,Sometimes,,,La orientación a los diferentes programas que hay para ayudarnos como nuevos miembros etc,Dando más detalles de las pláticas que nos ofrecen,,Female,Hispanic or Latino
2021-04-28T19:32:22+00:00,531051,274923972,67.45.96.222,12613262503,Human services,Targeted population support,10,Extremely well,Always,,,Providing information that the average parent of special needs children are not aware of.,So far nothing.,,Female,White
2021-04-29T15:18:44+00:00,531051,274923972,172.58.23.158,12615884809,Human services,Targeted population support,10,Extremely well,Always,,,Providing information and support,Not sure,,Female,Hispanic or Latino
2021-04-29T20:35:29+00:00,531051,274923972,174.22.212.3,12616905805,Human services,Targeted population support,10,Extremely well,Always,,,Toda la información fue clara la persona muy amable y quede súper satisfecha con toda la información.,Todo fue excelente!,,Female,Hispanic or Latino
2021-04-29T22:39:32+00:00,531051,274923972,68.110.115.131,12617280952,Human services,Targeted population support,10,Extremely well,Always,,,,,,Female,White
2021-04-30T17:35:47+00:00,531051,274923972,174.238.141.231,12619853122,Human services,Targeted population support,10,Extremely well,Always,,,Advise,,,Female,White
2021-04-30T21:38:59+00:00,531051,274923972,68.2.111.202,12620491156,Human services,Targeted population support,10,Very well,Always,,,Very informative,Have more programs,,Female,Black or African American
2021-05-03T07:56:29+00:00,531051,274923972,24.251.170.129,12624387561,Human services,Targeted population support,10,Extremely well,Always,,,Matching families with children with similar disabilities,Na,,Female,White
2021-05-03T11:43:38+00:00,531051,274923972,172.58.16.87,12624783442,Human services,Targeted population support,10,Extremely well,Always,,,Orientar a las personas,Organizando más cursos,,Female,Hispanic or Latino
2021-05-03T15:14:37+00:00,531051,274923972,65.132.57.138,12625396157,Human services,Targeted population support,9,Very well,Always,,,IEP Support for sure,,,,
2021-05-03T22:10:54+00:00,531051,274923972,174.238.141.71,12626679788,Human services,Targeted population support,10,Extremely well,Always,,,Being empathetic and demonstrating genuine care for parents with special kids.,NA,,Female,Hispanic or Latino
2021-05-04T16:07:55+00:00,531051,274923972,24.255.31.81,12629011749,Human services,Targeted population support,10,Very well,Always,,,At being kind and respect people.,by giving them more education and being nice to them.,,Female,Hispanic or Latino
2021-05-06T15:19:38+00:00,531051,274923972,212.102.40.134,12635539548,Human services,Targeted population support,10,Very well,Always,,,I felt very supported and the person I talked to had a wealth of information,Nothing that I can think of at the moment,,Female,White
2021-05-06T16:40:08+00:00,531051,274923972,65.141.113.4,12635799698,Human services,Targeted population support,10,Extremely well,Always,,,Finding information regarding special needs and education needs. In my case anyway!,Not much.,,Female,White
2021-05-07T14:56:49+00:00,531051,274923972,98.171.119.89,12638613506,Human services,Targeted population support,8,Extremely well,Always,,,Overall information to help parents with questions they didn’t know they had.,N/A,,Female,White
2021-05-11T03:50:41+00:00,531051,274923972,172.58.17.172,12646270725,Human services,Targeted population support,10,Fairly well,Always,,,Tiene trabajadoras hamables,,,Female,Hispanic or Latino
2021-05-11T07:52:48+00:00,531051,274923972,12.105.177.52,12646578785,Human services,Targeted population support,10,Very well,Always,,,Informing parents of what programs are available to our children.,Follow up call a few weeks after initial phone call.,,Female,White
2021-05-11T13:48:26+00:00,531051,274923972,184.103.238.186,12647448451,Human services,Targeted population support,10,Very well,,,,The information I received and the program.,None,,Male,Another race or ethnicity please describe below
2021-05-11T23:57:43+00:00,531051,274923972,24.121.154.50,12649231934,Human services,Targeted population support,10,Extremely well,Always,,,Brittany helped me to navigate IEP meeting and what type of wording I use with the schools.  She also sent  me links on what the IEP process is plus a lot more with navigating the state and what my Childs diagnosis is and what he is eligible for.,Nothing in my opinion,,Female,White
2021-05-12T00:09:53+00:00,531051,274923972,98.171.19.16,12649359281,Human services,Targeted population support,10,Very well,Always,,,Todo y más en el apoyo y me encanta que nos expliquen muy bien sobre nuestros derechos,Son los mejores,,Female,Hispanic or Latino
2021-05-12T01:54:57+00:00,531051,274923972,68.225.204.42,12649448665,Human services,Targeted population support,10,Very well,Always,,,Discussing options and making you feel like they are doing their best to help you and your situation.,They do awesome so I’m not sure,,Female,White
2021-05-12T19:02:31+00:00,531051,274923972,172.58.23.229,12651783352,Human services,Targeted population support,10,Extremely well,Always,,,Giving advice,,,Female,White
2021-05-13T14:02:04+00:00,531051,274923972,70.176.100.94,12654061832,Human services,Targeted population support,10,Extremely well,Always,,,Educating! I feel so much more empowered after speaking with Raising Special Kids.,Nothing! It was more than I expected.,,Female,White
2021-05-13T14:44:55+00:00,531051,274923972,68.225.209.83,12654203661,Human services,Targeted population support,10,Extremely well,Always,,,They helped me understand the next steps for obtaining school services.,I don't have anything to say here,,Female,White
2021-05-13T15:26:45+00:00,531051,274923972,67.1.101.91,12654348069,Human services,Targeted population support,8,Fairly well,Mostly,,,Ayudar a otros jóvenes con discapacidad,No lo se,,Female,Hispanic or Latino
2021-05-14T12:41:29+00:00,531051,274923972,72.208.30.219,12657064126,Human services,Targeted population support,10,Very well,Always,,,They listen to all of your concerns provide resources AND follow up with you.,I'm not sure if this is possible but I feel like every parent and child should go through the same process. It seems like we all take different paths to ultimately achieve the same goal because all of us parents get the run around from other providers and doctors. If Raising Special Kids could have almost like a timeline or little worksheet to tell parents where to start what to do next etc that might be helpful. like early on my son did AZEIP.. then he aged out so now what should we do type thing. DDD Long term care etc.,,Female,White
2021-05-15T20:18:14+00:00,531051,274923972,71.223.82.38,12660138170,Human services,Targeted population support,,Extremely well,Always,,,Giving different resources,N/A,,Female,Hispanic or Latino
2021-05-17T12:22:10+00:00,531051,274923972,172.58.75.47,12663203707,Human services,Targeted population support,10,Very well,Always,,,Response time,Na,,Female,Black or African American
2021-05-17T15:48:59+00:00,531051,274923972,86.164.25.63,12663918217,Human services,Targeted population support,9,Very well,Always,,,Having a real live person to talk to! Someone who understands the difficulties of raising a child with special needs.,Maybe advisors specialising in certain areas of help?,,Female,White
2021-05-17T18:57:59+00:00,531051,274923972,199.16.135.244,12664533114,Human services,Targeted population support,9,Very well,Always,,,Helping understand autism and kids with special needs and ect,All great,,Female,White
2021-05-18T00:00:14+00:00,531051,274923972,70.176.187.10,12665290394,Human services,Targeted population support,10,Extremely well,Always,,,Helping with IEP,No complaints,,Female,White
2021-05-18T14:57:45+00:00,531051,274923972,184.103.130.110,12667564921,Human services,Targeted population support,10,Extremely well,Always,,,communicating with parents,there is nothing at this time I am still new to the resources,,Female,Black or African American
2021-05-19T14:26:33+00:00,531051,274923972,70.172.47.184,12670418521,Human services,Targeted population support,10,Extremely well,Always,,,Information regarding services and programs for special needs children.,I have no complaints.,,Female,Hispanic or Latino
2021-05-19T15:05:09+00:00,531051,274923972,174.248.188.59,12670557514,Human services,Targeted population support,10,Extremely well,Always,,,Helping to educate families on resources available.,,,Female,White
2021-05-21T04:26:00+00:00,531051,274923972,68.3.29.73,12676272345,Human services,Targeted population support,10,Extremely well,Always,,,Helpful. Took the time to call me back and give me some resources even though Max is no longer a kid I appreciated what you did. I was clueless.,Not certain. Answer me the first time I called as I needed to wait till the next day possibly. But when you did answer me it was quite helpful so did not mind the wait.,,Female,White
2021-05-23T07:23:15+00:00,531051,274923972,68.228.241.155,12680815416,Human services,Targeted population support,10,Very well,Always,,,Helping in ever knew I could get more help than I receive,Nothin,,Female,White
